,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,Coordinates,latitude,longtitude
132,flat,ansal heights 86,sector 86,0.74,5441.0,2.0,2.0,1,11.0,Under Construction,1231.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,"28.3986° N, 76.9384° E",28.3986,76.9384
133,flat,dlf the skycourt,sector 86,1.35,6998.0,3.0,3.0,1,9.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,"28.3986° N, 76.9384° E",28.3986,76.9384
134,flat,dlf new town heights,sector 86,1.54,5785.0,4.0,4.0,3+,21.0,Moderately Old,2139.0,1.0,1.0,0.0,1.0,0.0,0.0,80.0,"28.3986° N, 76.9384° E",28.3986,76.9384
135,flat,dlf the skycourt,sector 86,1.55,8035.0,3.0,3.0,3+,12.0,Relatively New,1500.0,0.0,0.0,0.0,0.0,1.0,2.0,166.0,"28.3986° N, 76.9384° E",28.3986,76.9384
136,flat,dlf new town heights,sector 86,1.3,6736.0,3.0,3.0,3,12.0,Moderately Old,1747.0,0.0,1.0,0.0,1.0,0.0,0.0,106.0,"28.3986° N, 76.9384° E",28.3986,76.9384
137,flat,dlf the skycourt,sector 86,2.2,11500.0,3.0,3.0,1,7.0,Relatively New,1747.0,0.0,0.0,0.0,1.0,0.0,2.0,77.0,"28.3986° N, 76.9384° E",28.3986,76.9384
138,flat,dlf the skycourt,sector 86,1.55,8031.0,3.0,3.0,3,5.0,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3986° N, 76.9384° E",28.3986,76.9384
139,flat,dlf the skycourt,sector 86,1.72,8917.0,3.0,3.0,1,8.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.3986° N, 76.9384° E",28.3986,76.9384
140,flat,ansal heights 86,sector 86,0.67,5099.0,2.0,2.0,1,10.0,Relatively New,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,"28.3986° N, 76.9384° E",28.3986,76.9384
141,flat,dlf the skycourt,sector 86,1.5,9740.0,3.0,3.0,3+,18.0,Relatively New,1780.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,"28.3986° N, 76.9384° E",28.3986,76.9384
142,flat,dlf new town heights,sector 86,1.26,6114.0,3.0,3.0,3,5.0,Moderately Old,1747.0,0.0,1.0,0.0,0.0,1.0,0.0,113.0,"28.3986° N, 76.9384° E",28.3986,76.9384
143,flat,bestech park view sanskruti,sector 92,1.6,8020.0,3.0,4.0,3+,10.0,Relatively New,1615.0,0.0,1.0,0.0,0.0,1.0,1.0,174.0,"28.4079° N, 76.9153° E",28.4079,76.9153
144,flat,bestech park view sanskruti,sector 92,1.55,7568.0,3.0,4.0,3,16.0,Relatively New,1805.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,"28.4079° N, 76.9153° E",28.4079,76.9153
145,flat,dlf garden city floors,sector 92,1.7,8586.0,3.0,4.0,2,1.0,Under Construction,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,"28.4079° N, 76.9153° E",28.4079,76.9153
146,flat,apartment,sector 92,0.75,4688.0,3.0,4.0,3,2.0,Moderately Old,1778.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,"28.4079° N, 76.9153° E",28.4079,76.9153
147,flat,sare crescent parc,sector 92,0.87,4971.0,4.0,4.0,2,2.0,Moderately Old,1584.0,0.0,0.0,1.0,0.0,0.0,2.0,115.0,"28.4079° N, 76.9153° E",28.4079,76.9153
148,flat,gls avenue 51,sector 92,0.5,7812.0,3.0,3.0,1,12.0,New Property,711.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,"28.4079° N, 76.9153° E",28.4079,76.9153
149,flat,sare homes,sector 92,0.65,4587.0,3.0,3.0,2,3.0,Relatively New,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"28.4079° N, 76.9153° E",28.4079,76.9153
150,flat,sare crescent parc royal greens phase 1,sector 92,0.65,4511.0,3.0,3.0,3,1.0,Moderately Old,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,"28.4079° N, 76.9153° E",28.4079,76.9153
151,flat,sare green parc phase 3,sector 92,0.7,5279.0,3.0,2.0,2,4.0,Relatively New,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,"28.4079° N, 76.9153° E",28.4079,76.9153
152,flat,sare homes,sector 92,1.18,5207.0,4.0,4.0,3,8.0,Relatively New,2518.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,"28.4079° N, 76.9153° E",28.4079,76.9153
153,flat,raheja sampada,sector 92,0.7,4453.0,3.0,3.0,0,7.0,Relatively New,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
154,flat,sare homes,sector 92,0.71,5354.0,3.0,3.0,3,2.0,Relatively New,1473.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0,"28.4079° N, 76.9153° E",28.4079,76.9153
155,flat,sare homes,sector 92,0.5,4237.0,3.0,3.0,2,1.0,Relatively New,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,"28.4079° N, 76.9153° E",28.4079,76.9153
156,flat,sare crescent parc,sector 92,1.44,7069.0,4.0,4.0,3,8.0,Relatively New,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"28.4079° N, 76.9153° E",28.4079,76.9153
157,flat,raheja sampada,sector 92,0.65,4745.0,3.0,2.0,3,6.0,Relatively New,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
158,flat,sare crescent parc royal greens phase 1,sector 92,1.25,5833.0,4.0,4.0,3,20.0,Relatively New,1939.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,"28.4079° N, 76.9153° E",28.4079,76.9153
159,flat,sare homes,sector 92,1.1,5348.0,4.0,4.0,3,4.0,Relatively New,2286.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,"28.4079° N, 76.9153° E",28.4079,76.9153
160,flat,sare homes,sector 92,0.68,5239.0,3.0,3.0,2,11.0,Relatively New,1442.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,"28.4079° N, 76.9153° E",28.4079,76.9153
161,flat,gls avenue 51,sector 92,0.42,6562.0,3.0,3.0,1,2.0,Relatively New,711.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,"28.4079° N, 76.9153° E",28.4079,76.9153
162,house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,4.0,4.0,3,4.0,Relatively New,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
163,flat,sare crescent parc,sector 92,0.7,5556.0,3.0,3.0,2,14.0,Under Construction,140.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,"28.4079° N, 76.9153° E",28.4079,76.9153
164,flat,sare crescent parc,sector 92,0.8,6033.0,3.0,2.0,2,3.0,Relatively New,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"28.4079° N, 76.9153° E",28.4079,76.9153
165,flat,sare crescent parc royal greens phase 1,sector 92,0.75,4325.0,4.0,4.0,3+,3.0,Relatively New,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,"28.4079° N, 76.9153° E",28.4079,76.9153
166,flat,signature global city 92,sector 92,0.78,11143.0,2.0,2.0,3,2.0,Under Construction,846.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,"28.4079° N, 76.9153° E",28.4079,76.9153
167,flat,sare crescent parc,sector 92,0.65,4597.0,3.0,3.0,3,3.0,Moderately Old,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"28.4079° N, 76.9153° E",28.4079,76.9153
168,flat,sare homes,sector 92,0.95,4750.0,4.0,3.0,2,17.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,"28.4079° N, 76.9153° E",28.4079,76.9153
169,flat,gls avenue 51,sector 92,0.5,7812.0,3.0,3.0,1,0.0,Relatively New,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
170,flat,ansal heights,sector 92,0.6,4545.0,2.0,2.0,3,11.0,Under Construction,1195.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,"28.4079° N, 76.9153° E",28.4079,76.9153
171,flat,sare crescent parc,sector 92,1.0,5128.0,4.0,3.0,2,1.0,Relatively New,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
172,flat,sare crescent parc,sector 92,0.92,4855.0,4.0,5.0,3+,14.0,Moderately Old,1895.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0,"28.4079° N, 76.9153° E",28.4079,76.9153
173,flat,sare green parc 2,sector 92,0.75,4744.0,3.0,3.0,3,2.0,Relatively New,1415.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
174,flat,gls avenue 51,sector 92,0.21,6954.0,1.0,1.0,1,0.0,Relatively New,336.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,"28.4079° N, 76.9153° E",28.4079,76.9153
175,flat,signature global city 92,sector 92,0.99,9074.0,3.0,2.0,3,1.0,Under Construction,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,"28.4079° N, 76.9153° E",28.4079,76.9153
176,flat,sare crescent parc,sector 92,0.5,5000.0,2.0,2.0,3,2.0,Moderately Old,905.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,"28.4079° N, 76.9153° E",28.4079,76.9153
177,flat,sare crescent parc royal greens phase 1,sector 92,0.95,5008.0,4.0,5.0,3+,4.0,Moderately Old,1717.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,"28.4079° N, 76.9153° E",28.4079,76.9153
178,flat,bestech park view sanskruti,sector 92,2.0,8333.0,4.0,5.0,3+,12.0,Relatively New,2453.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,"28.4079° N, 76.9153° E",28.4079,76.9153
179,flat,signature global city 92,sector 92,0.99,6622.0,3.0,2.0,3,1.0,New Property,1661.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,"28.4079° N, 76.9153° E",28.4079,76.9153
180,flat,sare homes,sector 92,0.58,4099.0,3.0,3.0,3,3.0,New Property,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,"28.4079° N, 76.9153° E",28.4079,76.9153
181,flat,sare green parc phase 3,sector 92,0.95,4857.0,4.0,3.0,3,4.0,Moderately Old,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,"28.4079° N, 76.9153° E",28.4079,76.9153
182,flat,sare petioles,sector 92,1.22,5250.0,4.0,3.0,3,9.0,Under Construction,2093.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,"28.4079° N, 76.9153° E",28.4079,76.9153
183,flat,sare green parc phase 3,sector 92,0.75,7143.0,3.0,2.0,2,3.0,New Property,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,"28.4079° N, 76.9153° E",28.4079,76.9153
184,flat,sare crescent parc,sector 92,0.49,4910.0,2.0,2.0,2,2.0,Relatively New,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,"28.4079° N, 76.9153° E",28.4079,76.9153
185,flat,gls avenue 51,sector 92,0.45,6000.0,3.0,3.0,1,10.0,Relatively New,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
186,flat,sare homes,sector 92,1.19,5219.0,4.0,3.0,3,14.0,Relatively New,2533.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,"28.4079° N, 76.9153° E",28.4079,76.9153
187,flat,sare crescent parc,sector 92,0.51,4080.0,3.0,2.0,2,2.0,Relatively New,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,"28.4079° N, 76.9153° E",28.4079,76.9153
188,flat,sare crescent parc,sector 92,1.0,4778.0,4.0,4.0,3,9.0,New Property,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
189,flat,bestech park view sanskruti,sector 92,1.83,7871.0,4.0,3.0,3,8.0,New Property,2104.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,"28.4079° N, 76.9153° E",28.4079,76.9153
190,flat,sare green parc phase 3,sector 92,1.08,5150.0,4.0,4.0,2,16.0,New Property,1891.0,0.0,1.0,0.0,0.0,0.0,0.0,107.0,"28.4079° N, 76.9153° E",28.4079,76.9153
191,flat,sare green parc,sector 92,0.85,6538.0,3.0,2.0,2,20.0,Moderately Old,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
192,flat,bestech park view sanskruti,sector 92,1.55,7769.0,3.0,4.0,3,8.0,Relatively New,1805.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
193,flat,sare crescent parc,sector 92,0.95,5013.0,4.0,5.0,3+,13.0,New Property,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
194,flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2.0,2.0,3,2.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
195,flat,raheja navodaya,sector 92,0.62,4806.0,2.0,2.0,2,5.0,New Property,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
196,flat,sare homes,sector 92,0.6,5000.0,3.0,2.0,3,4.0,Moderately Old,1333.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
197,flat,bestech park view sanskruti,sector 92,1.42,7760.0,3.0,3.0,2,10.0,Relatively New,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,"28.4079° N, 76.9153° E",28.4079,76.9153
198,house,ansal heights,sector 92,2.75,9793.0,4.0,4.0,3+,3.0,Relatively New,5000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
199,flat,sare green parc phase 3,sector 92,1.1,6875.0,4.0,3.0,2,12.0,New Property,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"28.4079° N, 76.9153° E",28.4079,76.9153
200,flat,bestech park view sanskruti,sector 92,1.6,7547.0,3.0,3.0,3,10.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,"28.4079° N, 76.9153° E",28.4079,76.9153
201,flat,raheja sampada,sector 92,0.9,6569.0,3.0,2.0,3,11.0,Relatively New,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,"28.4079° N, 76.9153° E",28.4079,76.9153
202,flat,signature global city 92,sector 92,0.78,8050.0,2.0,2.0,2,2.0,New Property,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,"28.4079° N, 76.9153° E",28.4079,76.9153
203,flat,sare green parc,sector 92,0.75,4820.0,3.0,2.0,2,16.0,Moderately Old,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
204,flat,raheja navodaya,sector 92,0.85,4271.0,3.0,3.0,3,2.0,Relatively New,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,"28.4079° N, 76.9153° E",28.4079,76.9153
205,flat,sare homes,sector 92,0.8,5253.0,3.0,3.0,3,7.0,Relatively New,1692.0,1.0,0.0,0.0,0.0,0.0,1.0,80.0,"28.4079° N, 76.9153° E",28.4079,76.9153
206,flat,ansal heights,sector 92,0.72,4500.0,3.0,3.0,3,9.0,Relatively New,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
207,flat,raheja navodaya,sector 92,1.1,4681.0,3.0,2.0,3,0.0,Relatively New,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
208,flat,gls avenue 51,sector 92,0.39,6075.0,3.0,3.0,3+,6.0,Relatively New,713.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,"28.4079° N, 76.9153° E",28.4079,76.9153
209,house,signature global city 92,sector 92,0.75,7821.0,2.0,2.0,3,1.0,Relatively New,959.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,"28.4079° N, 76.9153° E",28.4079,76.9153
210,flat,sare homes,sector 92,0.85,4786.0,4.0,4.0,3,3.0,Moderately Old,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
211,flat,sare crescent parc,sector 92,0.71,4934.0,3.0,3.0,2,6.0,Relatively New,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"28.4079° N, 76.9153° E",28.4079,76.9153
212,flat,sare crescent parc,sector 92,0.66,4977.0,3.0,2.0,2,15.0,Relatively New,1473.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,"28.4079° N, 76.9153° E",28.4079,76.9153
213,flat,bestech park view sanskruti,sector 92,1.68,11053.0,3.0,4.0,3+,15.0,Relatively New,1804.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,"28.4079° N, 76.9153° E",28.4079,76.9153
214,flat,raheja navodaya,sector 92,0.85,5407.0,3.0,3.0,0,0.0,Relatively New,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,"28.4079° N, 76.9153° E",28.4079,76.9153
215,flat,sare green parc 2,sector 92,0.61,4837.0,3.0,2.0,2,6.0,Under Construction,1141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
216,flat,bestech park view sanskruti,sector 92,1.55,9688.0,3.0,3.0,3,17.0,Relatively New,1792.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,"28.4079° N, 76.9153° E",28.4079,76.9153
217,flat,sare homes,sector 92,1.12,5359.0,4.0,4.0,2,12.0,Relatively New,2322.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,"28.4079° N, 76.9153° E",28.4079,76.9153
218,house,independent,sector 92,1.8,7627.0,4.0,5.0,0,13.0,Relatively New,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
219,flat,parkwood westend,sector 92,0.7,5204.0,2.0,2.0,3,5.0,Under Construction,1217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
220,flat,sare crescent parc,sector 92,0.9,4259.0,4.0,5.0,3+,3.0,Relatively New,1805.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
221,flat,sare green parc,sector 92,0.85,6741.0,3.0,2.0,2,14.0,Moderately Old,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
222,flat,sare crescent parc,sector 92,0.82,5384.0,3.0,3.0,3+,12.0,New Property,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
223,flat,sare petioles,sector 92,1.25,6098.0,3.0,3.0,3,18.0,Under Construction,2278.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,"28.4079° N, 76.9153° E",28.4079,76.9153
224,flat,sare crescent parc,sector 92,0.5,5000.0,2.0,2.0,2,2.0,Relatively New,905.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,"28.4079° N, 76.9153° E",28.4079,76.9153
225,flat,sare petioles,sector 92,1.3,6373.0,4.0,4.0,0,7.0,Relatively New,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
226,flat,sare crescent parc,sector 92,0.9,4278.0,4.0,5.0,3+,14.0,Relatively New,1692.0,0.0,1.0,0.0,0.0,1.0,0.0,62.0,"28.4079° N, 76.9153° E",28.4079,76.9153
227,flat,sare crescent parc royal greens phase 1,sector 92,1.0,3713.0,4.0,4.0,3,15.0,New Property,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,"28.4079° N, 76.9153° E",28.4079,76.9153
228,flat,gls avenue 51,sector 92,0.42,7107.0,2.0,2.0,1,4.0,Relatively New,657.0,1.0,0.0,0.0,1.0,0.0,1.0,42.0,"28.4079° N, 76.9153° E",28.4079,76.9153
229,flat,bestech park view sanskruti,sector 92,1.5,7812.0,3.0,3.0,3,3.0,Relatively New,1738.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
230,flat,gls avenue 51,sector 92,0.45,7614.0,2.0,2.0,1,10.0,New Property,646.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,"28.4079° N, 76.9153° E",28.4079,76.9153
231,flat,sare homes,sector 92,0.56,4730.0,3.0,1.0,3,1.0,Moderately Old,1316.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,"28.4079° N, 76.9153° E",28.4079,76.9153
232,flat,bestech park view sanskruti,sector 92,1.9,8172.0,4.0,4.0,3+,10.0,Relatively New,1920.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
233,flat,sare crescent parc royal greens phase 1,sector 92,0.79,6086.0,3.0,2.0,2,15.0,New Property,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"28.4079° N, 76.9153° E",28.4079,76.9153
234,flat,sare homes,sector 92,1.25,6200.0,4.0,3.0,0,16.0,Under Construction,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
235,flat,signature global city 92,sector 92,0.78,7723.0,2.0,2.0,3,2.0,Under Construction,846.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,"28.4079° N, 76.9153° E",28.4079,76.9153
236,flat,sare green parc 2,sector 92,1.07,5245.0,4.0,3.0,3,10.0,Under Construction,2040.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,"28.4079° N, 76.9153° E",28.4079,76.9153
237,flat,sare homes,sector 92,0.82,5384.0,3.0,3.0,3+,12.0,Relatively New,1221.18,0.0,0.0,0.0,0.0,0.0,0.0,114.0,"28.4079° N, 76.9153° E",28.4079,76.9153
238,flat,sare homes,sector 92,0.8,4695.0,4.0,4.0,3,1.0,Moderately Old,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,"28.4079° N, 76.9153° E",28.4079,76.9153
239,flat,sare crescent parc,sector 92,0.8,4211.0,4.0,3.0,2,10.0,Relatively New,1719.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,"28.4079° N, 76.9153° E",28.4079,76.9153
240,flat,sare homes,sector 92,0.95,4251.0,4.0,3.0,2,16.0,New Property,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,"28.4079° N, 76.9153° E",28.4079,76.9153
241,flat,sare homes,sector 92,0.95,4872.0,4.0,3.0,3,13.0,New Property,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
242,flat,sare green parc phase 3,sector 92,0.79,6086.0,3.0,2.0,2,15.0,New Property,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,"28.4079° N, 76.9153° E",28.4079,76.9153
243,flat,suncity avenue,sector 102,0.48,9023.0,2.0,2.0,1,5.0,Relatively New,582.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,"28.4750° N, 76.9715° E",28.475,76.9715
244,flat,adani m2k oyster grande,sector 102,1.9,9104.0,3.0,4.0,3,8.0,Relatively New,1710.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0,"28.4750° N, 76.9715° E",28.475,76.9715
245,flat,rof aalayas,sector 102,0.45,6000.0,1.0,1.0,2,6.0,Relatively New,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4750° N, 76.9715° E",28.475,76.9715
246,flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11667.0,2.0,2.0,3,0.0,Relatively New,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,"28.4750° N, 76.9715° E",28.475,76.9715
247,flat,adani m2k oyster grande,sector 102,4.55,10000.0,4.0,4.0,3+,11.0,Relatively New,4630.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,"28.4750° N, 76.9715° E",28.475,76.9715
248,flat,shapoorji pallonji joyville gurugram,sector 102,1.41,10307.0,2.0,2.0,3,0.0,Relatively New,1238.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
249,flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2.0,2.0,2,12.0,Relatively New,828.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,"28.4750° N, 76.9715° E",28.475,76.9715
250,flat,conscient heritage max,sector 102,1.82,9372.0,3.0,4.0,3+,15.0,Moderately Old,1757.0,0.0,1.0,0.0,0.0,0.0,0.0,125.0,"28.4750° N, 76.9715° E",28.475,76.9715
251,flat,emaar gurgaon greens,sector 102,1.42,8606.0,3.0,3.0,3,7.0,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,"28.4750° N, 76.9715° E",28.475,76.9715
252,flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3.0,3.0,3+,1.0,Relatively New,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
253,flat,emaar gurgaon greens,sector 102,1.35,8182.0,3.0,3.0,3,9.0,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,"28.4750° N, 76.9715° E",28.475,76.9715
254,flat,shapoorji pallonji joyville gurugram,sector 102,1.3,17687.0,2.0,2.0,3,0.0,Relatively New,1009.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,"28.4750° N, 76.9715° E",28.475,76.9715
255,flat,shapoorji pallonji joyville gurugram,sector 102,2.0,17730.0,3.0,3.0,3+,1.0,Relatively New,1456.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0,"28.4750° N, 76.9715° E",28.475,76.9715
256,flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20665.0,2.0,2.0,2,14.0,New Property,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,"28.4750° N, 76.9715° E",28.475,76.9715
257,flat,emaar imperial gardens,sector 102,2.05,9875.0,3.0,4.0,3+,14.0,Relatively New,2250.0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,"28.4750° N, 76.9715° E",28.475,76.9715
258,flat,rof aalayas,sector 102,0.45,8411.0,2.0,2.0,1,14.0,Relatively New,568.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,"28.4750° N, 76.9715° E",28.475,76.9715
259,flat,emaar imperial gardens,sector 102,1.85,9136.0,3.0,3.0,3+,0.0,Relatively New,2250.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,"28.4750° N, 76.9715° E",28.475,76.9715
260,flat,conscient heritage max,sector 102,1.7,11333.0,3.0,4.0,3+,8.0,Relatively New,1700.0,0.0,1.0,0.0,1.0,0.0,1.0,174.0,"28.4750° N, 76.9715° E",28.475,76.9715
261,flat,emaar gurgaon greens,sector 102,1.45,8788.0,3.0,3.0,2,7.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,1.0,169.0,"28.4750° N, 76.9715° E",28.475,76.9715
